peak	gene	distance	peak_type
chr1_21076052_21080771	Tram2;Gm28287	0;0	promoter;promoter
chr1_21101001_21101670	Gm28287	20888	distal
chr1_21161561_21162233	Tmem14a	-56342	distal
chr1_21165999_21167247	Tmem14a	-51328	distal
chr1_21218158_21219508	Tmem14a	0	promoter
chr1_21271226_21272584	Gm28836	0	promoter
chr1_21344301_21344712	Khdc1a	-4929	distal
chr1_21411109_21412584	Kcnq5;Khdc1b	0;27554	distal;distal
chr1_21418523_21418849	Kcnq5;Khdc1b	0;34968	distal;distal
chr1_21419377_21419784	Kcnq5;Khdc1b	0;35822	distal;distal
chr1_21434837_21435305	Kcnq5;Khdc1b	0;51282	distal;distal
chr1_21460802_21461586	Kcnq5;Khdc1b	0;77247	distal;distal
chr1_21499876_21499942	Kcnq5;Khdc1b	0;116321	distal;distal
chr1_21538582_21538769	Kcnq5;Khdc1b	0;155027	distal;distal
chr1_21563897_21564350	Kcnq5;Khdc1b	0;180342	distal;distal
chr1_21597997_21598402	Kcnq5	0	distal
chr1_21600624_21601231	Kcnq5	0	distal
chr1_21616654_21617078	Kcnq5	0	distal
chr1_21635371_21636184	Kcnq5	0	distal
chr1_21660804_21661426	Kcnq5	0	distal
chr1_21803659_21805452	Kcnq5	156129	distal
chr1_21829790_21830628	Kcnq5	130953	distal
chr1_21922313_21923757	Kcnq5	37824	distal
chr1_21959870_21962920	Kcnq5	0	promoter
chr1_21967146_21967509	Kcnq5	-5205	distal
chr1_22069639_22070531	Kcnq5	-107698	distal
chr1_22167488_22168517	Rims1	147288	distal
chr1_22207394_22207658	Rims1	108147	distal
chr1_22246892_22247310	Rims1	68495	distal
chr1_22258448_22258868	Rims1	56937	distal
chr1_22261907_22264185	Rims1	51620	distal
chr1_22266470_22266881	Rims1	48924	distal
chr1_22268695_22269588	Rims1	46217	distal
chr1_22305123_22305448	Rims1	10357	distal
chr1_22353785_22354199	Rims1	-37981	distal
chr1_22386499_22386629	Rims1	-70695	distal
chr1_22476200_22476634	Rims1	-160396	distal
chr1_22487265_22487726	Rims1	-171461	distal
chr1_22526486_22526579	Rims1	0	distal
chr1_22532920_22534439	Rims1	0	distal
chr1_22604324_22605013	Rims1	0	distal
chr1_22615600_22615994	Rims1	189730	distal
chr1_22640551_22640962	Rims1	164762	distal
chr1_22709340_22709823	Rims1	95901	distal
chr1_22740608_22740783	Rims1	64941	distal
chr1_22770820_22771142	Rims1	34582	distal
chr1_22803524_22807193	Rims1	0	promoter
chr1_22903006_22903293	Rims1	-97013	distal
chr1_22959973_22960117	4933415F23Rik	142136	distal
chr1_23003683_23004052	4933415F23Rik	98201	distal
chr1_23004664_23005509	4933415F23Rik	96744	distal
chr1_23007965_23008512	4933415F23Rik	93741	distal
chr1_23061777_23062479	4933415F23Rik;Gm29506	39774;0	distal;distal
chr1_23093256_23093259	4933415F23Rik;Gm29506	8994;0	distal;distal
chr1_23097607_23099487	4933415F23Rik;Gm29506	2766;0	distal;distal
chr1_23146164_23146921	4933415F23Rik;Gm29506	-43912;0	distal;distal
chr1_23202726_23203143	Gm29506	32530	distal
chr1_23207043_23207301	Gm29506	28372	distal
chr1_23214578_23215621	Gm29506	20052	distal
chr1_23255492_23257727	Gm29506	-19820	distal
chr1_23286628_23287225	Gm27028	-4312	distal
chr1_23320907_23322531	Gm29107	27179	distal
chr1_23324189_23324661	Gm29107	30461	distal
chr1_23344480_23344814	Ogfrl1	38361	distal
chr1_23365667_23366128	Ogfrl1	17047	distal
chr1_23378887_23381106	Ogfrl1	2069	distal
chr1_23382131_23384125	Ogfrl1	0	promoter
chr1_23464164_23464501	Ogfrl1	-80990	distal
chr1_23490005_23491516	Gm28822	-83071	distal
chr1_23495146_23495840	Gm28822	-78747	distal
chr1_23574474_23576697	Gm28822	0	promoter
chr1_23589377_23590187	Gm28822	14791	distal
chr1_23650023_23650160	Gm28822	75437	distal
chr1_23655883_23657325	Gm28822	81297	distal
chr1_23670289_23671249	B3gat2	-90504	distal
chr1_23689646_23689652	B3gat2	-72101	distal
chr1_23705362_23706054	B3gat2	-55699	distal
chr1_23706623_23706709	B3gat2	-55044	distal
chr1_23721881_23723240	B3gat2	-38513	distal
chr1_23760919_23766343	B3gat2	0	promoter
chr1_23772664_23773367	B3gat2	10654	distal
chr1_23792682_23793198	B3gat2	30672	distal
chr1_23826979_23827686	B3gat2	64969	distal
chr1_23834268_23835465	B3gat2	72258	distal
chr1_23845992_23846783	Smap1;B3gat2	62906;0	distal;distal
chr1_23867406_23867741	Smap1	41948	distal
chr1_23884015_23885431	Smap1	24258	distal
chr1_23906070_23906459	Smap1	3230	distal
chr1_23920274_23923018	Smap1	0	promoter
chr1_23934779_23935711	Smap1	-12463	distal
chr1_23948254_23948722	Smap1	-25938	distal
chr1_23953760_23954435	Smap1	-31444	distal
chr1_23958830_23958885	Smap1	-36514	distal
chr1_23989017_23989054	Sdhaf4	16602	distal
chr1_24004445_24006136	Sdhaf4	0	promoter
chr1_24033980_24034464	Fam135a;Sdhaf4	0;-28325	distal;distal
chr1_24050573_24050870	Fam135a;Sdhaf4	0;-44918	distal;distal
chr1_24073416_24074874	Fam135a	25308	distal
chr1_24098911_24101453	Fam135a	0	promoter
chr1_24107259_24108064	Fam135a	-6927	distal
chr1_24119261_24119427	Fam135a	-18929	distal
chr1_24120144_24120702	Fam135a	-19812	distal
chr1_24122271_24123097	Fam135a	-21939	distal
chr1_24133752_24135327	Fam135a	-33420	distal
chr1_24136935_24137564	Fam135a	-36603	distal
chr1_24143298_24144129	Col9a1	-33481	distal
chr1_24171200_24171941	Col9a1	-5669	distal
chr1_24184949_24185418	Col9a1	7340	distal
chr1_24191369_24192086	Col9a1	-3101	distal
chr1_24195064_24196387	Col9a1	0	promoter
chr1_24222834_24223703	Col9a1	27648	distal
chr1_24225850_24227619	Col9a1	30664	distal
chr1_24230294_24232073	Col9a1	35108	distal
chr1_24238189_24238484	Col9a1	43003	distal
chr1_24239431_24240496	Col9a1	44245	distal
chr1_24245023_24246410	Col9a1	49837	distal
chr1_24248485_24249615	Col9a1	53299	distal
chr1_24261204_24261624	Col9a1	66018	distal
chr1_24264209_24264728	Col19a1;Col9a1	0;69023	distal;distal
chr1_24280128_24280201	Col19a1;Col9a1	0;84942	distal;distal
chr1_24302556_24303408	Col19a1;Col9a1	0;107370	distal;distal
chr1_24304752_24304768	Col19a1;Col9a1	0;109566	distal;distal
chr1_24316769_24316825	Col19a1;Col9a1	0;121583	distal;distal
chr1_24325781_24326334	Col19a1;Col9a1	0;130595	distal;distal
chr1_24349591_24349865	Col19a1;Col9a1	0;154405	distal;distal
chr1_24362083_24362844	Col19a1;Col9a1	0;166897	distal;distal
chr1_24367454_24368252	Col19a1;Col9a1	0;172268	distal;distal
chr1_24374897_24375280	Col19a1;Col9a1	0;179711	distal;distal
chr1_24378385_24378864	Col19a1;Col9a1	0;183199	distal;distal
chr1_24380881_24381419	Col19a1;Col9a1	0;185695	distal;distal
chr1_24383048_24383226	Col19a1;Col9a1	0;187862	distal;distal
chr1_24452092_24453682	Col19a1	133729	distal
chr1_24495398_24495898	Col19a1	91513	distal
chr1_24512439_24513117	Col19a1	74294	distal
chr1_24515037_24515874	Col19a1	71537	distal
chr1_24516733_24517838	Col19a1	69573	distal
chr1_24532131_24532657	Col19a1	54754	distal
chr1_24539874_24540275	Col19a1	47136	distal
chr1_24586000_24587832	Col19a1	0	promoter
chr1_24591157_24591463	Col19a1	-3686	distal
chr1_24612397_24613288	Col19a1	-24926	distal
chr1_24621593_24621763	Col19a1	-34122	distal
chr1_24633698_24634182	Lmbrd1	-44448	distal
chr1_24675636_24675857	Lmbrd1	-2773	distal
chr1_24677608_24679977	Lmbrd1	0	promoter
chr1_24686251_24687120	Lmbrd1	7326	distal
chr1_24703954_24704088	Lmbrd1	25029	distal
chr1_24719569_24720036	Lmbrd1	40644	distal
chr1_24758608_24760268	Lmbrd1	79683	distal
chr1_24767138_24767402	Lmbrd1	88213	distal
chr1_24832183_24832769	Gm28237	132207	distal
chr1_24866940_24867207	Gm28237	97769	distal
chr1_24869655_24870321	Gm28237	94655	distal
chr1_24901260_24901697	Gm28237	63279	distal
chr1_24938351_24938998	Gm28237	25978	distal
chr1_25008747_25009222	Gm29414	18010	distal
chr1_25013423_25013496	Gm29414	13736	distal
chr1_25033424_25034336	Gm29414	-6193	distal
chr1_25057227_25057976	Gm29414	-29996	distal
chr1_25060176_25060669	Gm29414	-32945	distal
chr1_25082137_25082995	Adgrb3;Gm29414	0;-54906	distal;distal
chr1_25084944_25087459	Adgrb3;Gm29414	0;-57713	distal;distal
chr1_25087968_25088355	Adgrb3;Gm29414	0;-60737	distal;distal
chr1_25104858_25108664	Adgrb3;Gm29414	0;-77627	distal;distal
chr1_25131909_25133034	Adgrb3	95792	distal
chr1_25163023_25164263	Adgrb3	64563	distal
chr1_25165429_25167377	Adgrb3	61449	distal
chr1_25178404_25181406	Adgrb3	47420	distal
chr1_25185910_25186278	Adgrb3	42548	distal
chr1_25191977_25192235	Adgrb3	36591	distal
chr1_25204631_25205192	Adgrb3	23634	distal
chr1_25226799_25227215	Adgrb3	1611	distal
chr1_25227821_25229875	Adgrb3	0	promoter
chr1_25325364_25325765	Adgrb3	-96539	distal
chr1_25327257_25327318	Adgrb3	-98432	distal
chr1_25420668_25421263	Adgrb3	-191843	distal
chr1_25430405_25430991	Adgrb3	0	distal
chr1_25468628_25469014	Adgrb3	0	distal
chr1_25471730_25471942	Adgrb3	0	distal
chr1_25474437_25474828	Adgrb3	0	distal
chr1_25490095_25490642	Adgrb3	0	distal
chr1_25491203_25491582	Adgrb3	0	distal
chr1_25503557_25505060	Adgrb3	0	distal
chr1_25510336_25511300	Adgrb3	0	distal
chr1_25526983_25527584	Adgrb3	0	distal
chr1_25588521_25589082	Adgrb3	0	distal
chr1_25644376_25644437	Adgrb3	182323	distal
chr1_25696489_25699436	Adgrb3	127324	distal
chr1_25722318_25722879	Adgrb3	103881	distal
chr1_25745888_25746257	Adgrb3	80503	distal
chr1_25768819_25769600	Adgrb3	57160	distal
chr1_25775443_25776184	Adgrb3	50576	distal
chr1_25778922_25779077	Adgrb3	47683	distal
chr1_25823975_25825547	Adgrb3	1213	distal
chr1_25826727_25827613	Adgrb3	0	promoter
chr1_25828170_25831599	Adgrb3	0	promoter
chr1_25832156_25832172	Adgrb3	-2450	distal
chr1_25891923_25893385	Adgrb3	-62217	distal
chr1_25894398_25894529	Adgrb3	-64692	distal
chr1_25921280_25921345	Adgrb3	-91574	distal
chr1_25970502_25970965	Adgrb3	-140796	distal
chr1_26256368_26256586			intergenic
chr1_26282813_26283601			intergenic
chr1_26289597_26289988			intergenic
chr1_26318663_26318752			intergenic
chr1_26460090_26460218			intergenic
chr1_26463218_26463668			intergenic
chr1_26511422_26511752	4931408C20Rik	175708	distal
chr1_26687325_26687651	4931408C20Rik	0	promoter
chr1_26853719_26854237	4931408C20Rik	-166260	distal
chr1_27062577_27062671			intergenic
chr1_27371277_27371470			intergenic
chr1_27479261_27479267			intergenic
chr1_27616225_27616647			intergenic
chr1_27628949_27629522			intergenic
chr1_27642082_27642557			intergenic
chr1_28047467_28047754	Gm5524	163422	distal
chr1_28144837_28145139			intergenic
chr1_28214027_28215231			intergenic
chr1_28349350_28350009			intergenic
chr1_28373399_28373805			intergenic
chr1_28640819_28641293	Gm597	138959	distal
chr1_28806835_28806899	Gm597	-26584	distal
chr1_28877650_28877960	Gm597	-97399	distal
chr1_28970959_28971278	Gm597	-190708	distal
chr1_29019149_29019731			intergenic
chr1_29141564_29141887			intergenic
chr1_29187126_29187179			intergenic
chr1_29216719_29217869			intergenic
chr1_29251898_29252279			intergenic
chr1_29261419_29261553			intergenic
chr1_29329074_29329204			intergenic
chr1_29405796_29406199			intergenic
chr1_29587786_29588262			intergenic
chr1_29692115_29692335			intergenic
chr1_29824117_29824400			intergenic
chr1_30008937_30009394			intergenic
chr1_30017907_30017964			intergenic
chr1_30060891_30061139			intergenic
chr1_30144973_30145407			intergenic
chr1_30204562_30205259			intergenic
chr1_30503191_30503610			intergenic
chr1_30510914_30511176			intergenic
chr1_30537140_30537656	Gm9898	182306	distal
chr1_30584731_30585526	Gm9898	134436	distal
chr1_30590857_30591111	Gm9898	128851	distal
chr1_30594093_30595780	Gm9898	124182	distal
chr1_30632786_30633211	Gm9898	86751	distal
chr1_30639804_30640088	Gm9898	79874	distal
chr1_30700162_30701787	Gm9898	18175	distal
chr1_30716325_30716749	Gm9898	3213	distal
chr1_30719408_30719643	Gm9898	319	distal
chr1_30720946_30721303	Gm9898	-985	promoter
chr1_30740772_30741288	Gm9898	-20811	distal
chr1_30751014_30752067	Gm9898	-31053	distal
chr1_30755432_30756201	Gm9898	-35471	distal
chr1_30773986_30774132	Gm9898	-54025	distal
chr1_30776222_30776438	Gm9898	-56261	distal
chr1_30778438_30779090	Gm9898	-58477	distal
chr1_30789011_30790985	Gm9898	-69050	distal
chr1_30793817_30793819	Phf3	69437	distal
chr1_30871859_30874727	Phf3	0	promoter
chr1_30920870_30921080	Ptp4a1	28229	distal
chr1_30945165_30945391	Ptp4a1;Ptp4a1	3918;0	distal;distal
chr1_30946794_30947024	Ptp4a1;Ptp4a1	2285;0	distal;distal
chr1_30948071_30950965	Ptp4a1;Ptp4a1	0;0	promoter;promoter
chr1_31032445_31032568	4931428L18Rik;Gm28644	0;-9351	distal;distal
chr1_31034602_31034961	4931428L18Rik;Gm28644	0;-6958	distal;distal
chr1_31051500_31052044	4931428L18Rik;Gm28644	0;9582	distal;distal
chr1_31059028_31059394	4931428L18Rik;Gm28644	0;17110	distal;distal
chr1_31064762_31065984	4931428L18Rik;Gm28644	0;22844	distal;distal
chr1_31102881_31103387	4931428L18Rik;Gm29128	0;-32639	distal;distal
chr1_31153948_31154432	4931428L18Rik;Gm29128	0;17923	distal;distal
chr1_31178000_31178831	Lgsn;4931428L18Rik	1600;0	distal;distal
chr1_31205215_31206103	4931428L18Rik	16494	distal
chr1_31210087_31210646	4931428L18Rik	11951	distal
chr1_31233492_31234130	Pih1d3	10655	distal
chr1_31357897_31358165	Pih1d3	135060	distal
chr1_31448803_31449591			intergenic
chr1_31452683_31452875			intergenic
chr1_31453597_31454432			intergenic
chr1_31462193_31462891			intergenic
chr1_31636828_31637327			intergenic
chr1_31639961_31640439			intergenic
chr1_31730195_31730338			intergenic
chr1_32092867_32093879	Khdrbs2	-78835	distal
chr1_32171402_32176029	Khdrbs2	0	promoter
chr1_32197397_32197492	Khdrbs2	24511	distal
chr1_32223720_32223822	Khdrbs2	50834	distal
chr1_32230741_32231028	Khdrbs2	57855	distal
chr1_32258972_32259323	Khdrbs2	86086	distal
chr1_32275623_32275708	Khdrbs2	102737	distal
chr1_32309654_32310067	Khdrbs2	136768	distal
chr1_32363143_32364105	Khdrbs2;Gm5415	0;183189	distal;distal
chr1_32397382_32398320	Khdrbs2;Gm5415	0;148974	distal;distal
chr1_32403895_32404075	Khdrbs2;Gm5415	0;143219	distal;distal
chr1_32428365_32428717	Khdrbs2;Gm5415	0;118577	distal;distal
chr1_32432682_32433755	Khdrbs2;Gm5415	0;113539	distal;distal
chr1_32444103_32444244	Khdrbs2;Gm5415	0;103050	distal;distal
chr1_32463040_32463694	Khdrbs2;Gm5415	0;83600	distal;distal
chr1_32487912_32488634	Khdrbs2;Gm5415	0;58660	distal;distal
chr1_32553432_32554429	Khdrbs2;Gm5415	0;-6139	distal;distal
chr1_32564534_32565286	Khdrbs2;Gm5415	0;-17241	distal;distal
chr1_32568813_32569289	Khdrbs2;Gm5415	0;-21520	distal;distal
chr1_32632225_32635010	Khdrbs2;Gm5415	0;-84932	distal;distal
chr1_32650006_32650039	Khdrbs2;Gm5415	0;-102713	distal;distal
chr1_32701276_32701545	Gm5415	-153983	distal
chr1_32740466_32740682	Gm5415	-193173	distal
chr1_32848120_32848350			intergenic
chr1_32857646_32857702			intergenic
chr1_32866327_32866556	Gm37724	-198574	distal
chr1_32886089_32886114	Gm37724	-179016	distal
chr1_32887412_32888280	Gm37724	-176850	distal
chr1_32902452_32902919	Gm37724	-162211	distal
chr1_32963879_32964030	Gm37724	-101100	distal
chr1_33040763_33041092	Gm37724	-24038	distal
chr1_33042135_33042892	Gm37724	-22238	distal
chr1_33097945_33098444	Gm37724	32816	distal
chr1_33125068_33125464	Gm37724	59939	distal
chr1_33174700_33175773	Gm37591	39702	distal
chr1_33194870_33195684	Gm37591	19791	distal
chr1_33201360_33202250	Gm37591	13225	distal
chr1_33214361_33215456	Gm37591	19	promoter
chr1_33249522_33249935	Gm37591	-34048	distal
chr1_33269023_33269585	Gm37591	-53549	distal
chr1_33271398_33272276	Gm37591	-55924	distal
chr1_33334203_33334209	Gm37591	-118729	distal
chr1_33362591_33363471	Gm37591	-147117	distal
chr1_33460212_33460774	Prim2	0	distal
chr1_33484093_33484226	Prim2	185569	distal
chr1_33490245_33490256	Prim2	179539	distal
chr1_33494370_33496428	Prim2	173367	distal
chr1_33499511_33500552	Prim2	169243	distal
chr1_33523366_33523584	Prim2	146211	distal
chr1_33527380_33527819	Prim2	141976	distal
chr1_33531322_33532043	Prim2	137752	distal
chr1_33591012_33591413	Prim2	78382	distal
chr1_33598845_33599563	Prim2	70232	distal
chr1_33609647_33610681	Prim2	59114	distal
chr1_33625834_33626059	Prim2	43736	distal
chr1_33641121_33641740	Prim2	28055	distal
chr1_33645475_33646451	Prim2	23344	distal
chr1_33647090_33647952	Prim2	21843	distal
chr1_33663104_33663929	Prim2	5866	distal
chr1_33669165_33671710	Prim2	0	promoter
chr1_33672429_33673053	Prim2	-2635	distal
chr1_33676760_33677301	Prim2	-6966	distal
chr1_33678435_33678613	Prim2	-8641	distal
chr1_33684413_33684889	Prim2	-14619	distal
chr1_33694016_33694033	Prim2	-24222	distal
chr1_33700957_33701689	Rab23	-18206	distal
chr1_33714697_33715257	Rab23	-4638	distal
chr1_33719399_33721442	Rab23	0	promoter
chr1_33739104_33739969	Rab23;Bag2	0;17772	distal;distal
chr1_33742815_33743325	Bag2	14416	distal
chr1_33751139_33751942	Bag2	5799	distal
chr1_33754194_33758757	Bag2	0	promoter
chr1_33776131_33776672	Zfp451;Bag2	0;-18337	distal;distal
chr1_33812929_33815545	Zfp451	0	promoter
chr1_33843714_33844601	Zfp451	-29145	distal
chr1_33872970_33874217	Bend6	33551	distal
chr1_33876131_33876920	Bend6	30848	distal
chr1_33883334_33884009	Bend6	23759	distal
chr1_33891716_33891916	Bend6	15852	distal
chr1_33892722_33893236	Bend6	14532	distal
chr1_33896019_33896718	Bend6	11050	distal
chr1_33897382_33897645	Bend6	10123	distal
chr1_33899088_33899497	Bend6	8271	distal
chr1_33906116_33909427	Dst;Bend6	0;0	promoter;promoter
chr1_33932720_33933927	Dst	24496	distal
chr1_33935632_33936612	Dst	27408	distal
chr1_33940249_33941042	Dst	32025	distal
chr1_33945162_33945327	Dst	36938	distal
chr1_33946304_33947894	Dst	38080	distal
chr1_33948431_33949062	Dst	40207	distal
chr1_33960540_33960696	Dst	-45186	distal
chr1_33964399_33965081	Dst	-40801	distal
chr1_33966061_33966942	Dst	-38940	distal
chr1_33979960_33981097	Dst	-24785	distal
chr1_33994044_33994440	Dst	-11442	distal
chr1_34004960_34007843	Dst	0	promoter
chr1_34010724_34012516	Dst	0	promoter
chr1_34016886_34017044	Dst	5062	distal
chr1_34020943_34021893	Dst	9119	distal
chr1_34023039_34023434	Dst	11215	distal
chr1_34041080_34042578	Dst	29256	distal
chr1_34044474_34044834	Dst	32650	distal
chr1_34051105_34052637	Dst	39281	distal
chr1_34060337_34061598	Dst	48513	distal
chr1_34068426_34068511	Dst	56602	distal
chr1_34074543_34075395	Dst	62719	distal
chr1_34076964_34078099	Dst	65140	distal
chr1_34093949_34094747	Dst	-65583	distal
chr1_34097163_34098236	Dst	-62094	distal
chr1_34099315_34100628	Dst	-59702	distal
chr1_34103630_34104147	Dst	-56183	distal
chr1_34106684_34107209	Dst	-53121	distal
chr1_34108796_34109928	Dst	-50402	distal
chr1_34117659_34118250	Dst	-42080	distal
chr1_34121090_34122034	Dst	-38296	distal
chr1_34127001_34127510	Dst	-32820	distal
chr1_34130822_34131230	Dst	-29100	distal
chr1_34138558_34141164	Dst	-19166	distal
chr1_34144443_34144812	Dst	-15518	distal
chr1_34150566_34151229	Dst	-9101	distal
chr1_34156161_34156388	Dst	-3942	distal
chr1_34158780_34159563	Dst	-767	promoter
chr1_34164431_34165274	Dst	4102	distal
chr1_34165802_34166608	Dst;Gm26788	5473;0	distal;distal
chr1_34167426_34168264	Dst;Gm26788	7097;0	distal;distal
chr1_34182566_34183985	Dst;Gm26788	0;-4296	distal;distal
chr1_34184504_34184574	Dst;Gm26788	0;-6234	distal;distal
chr1_34190003_34190261	Dst;Gm26788	0;-11733	distal;distal
chr1_34201457_34201885	Dst;Gm26788	0;-23187	distal;distal
chr1_34218270_34218933	Dst;Gm26788	0;-40000	distal;distal
chr1_34227771_34227980	Dst;Gm26788	0;-49501	distal;distal
chr1_34233619_34234022	Dst;Gm26788	0;-55349	distal;distal
chr1_34236059_34238556	Dst;Gm26788	0;-57789	distal;distal
chr1_34241028_34241364	Dst;Gm26788	0;-62758	distal;distal
chr1_34287919_34288103	Dst;Gm37958	0;42204	distal;distal
chr1_34298313_34299980	Dst;Gm37958	0;30327	distal;distal
chr1_34323615_34324644	Gm37958	5663	distal
chr1_34388604_34390215	Gm37233	43049	distal
chr1_34396075_34397233	Gm37233	36031	distal
chr1_34399362_34400114	Gm37233	33150	distal
chr1_34402158_34402806	Gm37233	30458	distal
chr1_34409799_34410296	Gm37233	22968	distal
chr1_34432234_34436508	Gm37233	0	promoter
chr1_34438646_34440650	Imp4;Ccdc115;Gm28306	0;0;0	promoter;promoter;distal
chr1_34458363_34460466	Ptpn18	0	promoter
chr1_34462663_34463392	Ptpn18	2899	distal
chr1_34467579_34468044	Ptpn18	-4676	distal
chr1_34471947_34473610	Ptpn18;Gm28417	0;0	promoter;promoter
chr1_34484443_34484612	4930568A12Rik	999	distal
chr1_34485233_34486307	4930568A12Rik	0	promoter
chr1_34510519_34511533	Prss39	12110	distal
chr1_34516503_34516968	Prss39	18094	distal
chr1_34519820_34520072	Cfc1	-15576	distal
chr1_34523615_34524143	Cfc1	-11505	distal
chr1_34536067_34538207	Cfc1	420	distal
chr1_34543911_34544309	Cfc1	8264	distal
chr1_34577068_34577146	Amer3	-2511	distal
chr1_34578429_34580597	Amer3;1700101I19Rik	0;0	promoter;promoter
chr1_34583333_34585333	Amer3;1700101I19Rik	0;-3623	distal;distal
chr1_34601591_34602857	1700101I19Rik	-21881	distal
chr1_34642388_34643049	Arhgef4	-35139	distal
chr1_34656787_34656990	Arhgef4	-21198	distal
chr1_34663818_34667169	Arhgef4	-11019	distal
chr1_34676345_34676552	Arhgef4	-1636	distal
chr1_34677306_34679456	Arhgef4	0	promoter
chr1_34686427_34687021	Arhgef4	8240	distal
chr1_34696253_34697090	Arhgef4	18066	distal
chr1_34700276_34701161	Arhgef4	22089	distal
chr1_34709191_34709531	Arhgef4	31004	distal
chr1_34726008_34726278	Arhgef4	47821	distal
chr1_34738312_34738971	Arhgef4	60125	distal
chr1_34742368_34742855	Arhgef4	-58849	distal
chr1_34745824_34746375	Arhgef4	-55329	distal
chr1_34749059_34752317	Arhgef4	-49387	distal
chr1_34768856_34769052	Arhgef4	-32652	distal
chr1_34793253_34794259	Arhgef4	-7445	distal
chr1_34801092_34802819	Arhgef4;Arhgef4	0;0	promoter;promoter
chr1_34803726_34803948	Arhgef4;Arhgef4	0;1933	distal;distal
